"Country","Country_Code","Indicator","Series_Code","Value","Year"
"Belgium","BEL","Made a digital payment (% age 15+)","g20.made.t.d",93.48,2014
"Belgium","BEL","Made a digital payment (% age 15+)","g20.made.t.d",96.33,2017
"Belgium","BEL","Made a digital payment (% age 15+)","g20.made.t.d",97.26,2021
"Belgium","BEL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Belgium","BEL","Saved any money (% age 15+)","save.any",NA,2011
"Belgium","BEL","Saved any money (% age 15+)","save.any",74.69,2014
"Belgium","BEL","Saved any money (% age 15+)","save.any",69.91,2017
"Belgium","BEL","Saved any money (% age 15+)","save.any",71.64,2021
"Belgium","BEL","Saved any money (% age 15+)","save.any",NA,2022
"Belize","BLZ","Account (% age 15+)","account.t.d",NA,2011
"Belize","BLZ","Account (% age 15+)","account.t.d",48.21,2014
"Belize","BLZ","Account (% age 15+)","account.t.d",NA,2017
"Belize","BLZ","Account (% age 15+)","account.t.d",NA,2021
"Belize","BLZ","Account (% age 15+)","account.t.d",NA,2022
"Belize","BLZ","Account, female (% age 15+)","account.t.d.1",NA,2011
"Belize","BLZ","Account, female (% age 15+)","account.t.d.1",52.28,2014
"Belize","BLZ","Account, female (% age 15+)","account.t.d.1",NA,2017
"Belize","BLZ","Account, female (% age 15+)","account.t.d.1",NA,2021
"Belize","BLZ","Account, female (% age 15+)","account.t.d.1",NA,2022
"Belize","BLZ","Account, male (% age 15+)","account.t.d.2",NA,2011
"Belize","BLZ","Account, male (% age 15+)","account.t.d.2",44.09,2014
"Belize","BLZ","Account, male (% age 15+)","account.t.d.2",NA,2017
"Belize","BLZ","Account, male (% age 15+)","account.t.d.2",NA,2021
"Belize","BLZ","Account, male (% age 15+)","account.t.d.2",NA,2022
"Belize","BLZ","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Belize","BLZ","Borrowed any money (% age 15+)","borrow.any",55.17,2014
"Belize","BLZ","Borrowed any money (% age 15+)","borrow.any",NA,2017
"Belize","BLZ","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Belize","BLZ","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Belize","BLZ","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Belize","BLZ","Made a digital payment (% age 15+)","g20.made.t.d",16.71,2014
"Belize","BLZ","Made a digital payment (% age 15+)","g20.made.t.d",NA,2017
"Belize","BLZ","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Belize","BLZ","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Belize","BLZ","Saved any money (% age 15+)","save.any",NA,2011
"Belize","BLZ","Saved any money (% age 15+)","save.any",59.51,2014
"Belize","BLZ","Saved any money (% age 15+)","save.any",NA,2017
"Belize","BLZ","Saved any money (% age 15+)","save.any",NA,2021
"Belize","BLZ","Saved any money (% age 15+)","save.any",NA,2022
"Benin","BEN","Account (% age 15+)","account.t.d",10.46,2011
"Benin","BEN","Account (% age 15+)","account.t.d",16.62,2014
"Benin","BEN","Account (% age 15+)","account.t.d",38.49,2017
"Benin","BEN","Account (% age 15+)","account.t.d",48.61,2021
"Benin","BEN","Account (% age 15+)","account.t.d",NA,2022
"Benin","BEN","Account, female (% age 15+)","account.t.d.1",9.81,2011
"Benin","BEN","Account, female (% age 15+)","account.t.d.1",13.6,2014
"Benin","BEN","Account, female (% age 15+)","account.t.d.1",28.59,2017
"Benin","BEN","Account, female (% age 15+)","account.t.d.1",39.79,2021
"Benin","BEN","Account, female (% age 15+)","account.t.d.1",NA,2022
"Benin","BEN","Account, male (% age 15+)","account.t.d.2",11.15,2011
"Benin","BEN","Account, male (% age 15+)","account.t.d.2",19.76,2014
"Benin","BEN","Account, male (% age 15+)","account.t.d.2",48.62,2017
"Benin","BEN","Account, male (% age 15+)","account.t.d.2",58.17,2021
"Benin","BEN","Account, male (% age 15+)","account.t.d.2",NA,2022
"Benin","BEN","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Benin","BEN","Borrowed any money (% age 15+)","borrow.any",39.68,2014
"Benin","BEN","Borrowed any money (% age 15+)","borrow.any",46.28,2017
"Benin","BEN","Borrowed any money (% age 15+)","borrow.any",47.18,2021
"Benin","BEN","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Benin","BEN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Benin","BEN","Made a digital payment (% age 15+)","g20.made.t.d",4.82,2014
"Benin","BEN","Made a digital payment (% age 15+)","g20.made.t.d",24.99,2017
"Benin","BEN","Made a digital payment (% age 15+)","g20.made.t.d",42.01,2021
"Benin","BEN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Benin","BEN","Saved any money (% age 15+)","save.any",NA,2011
"Benin","BEN","Saved any money (% age 15+)","save.any",61.1,2014
"Benin","BEN","Saved any money (% age 15+)","save.any",49.34,2017
"Benin","BEN","Saved any money (% age 15+)","save.any",47.04,2021
"Benin","BEN","Saved any money (% age 15+)","save.any",NA,2022
"Bhutan","BTN","Account (% age 15+)","account.t.d",NA,2011
"Bhutan","BTN","Account (% age 15+)","account.t.d",33.67,2014
"Bhutan","BTN","Account (% age 15+)","account.t.d",NA,2017
"Bhutan","BTN","Account (% age 15+)","account.t.d",NA,2021
"Bhutan","BTN","Account (% age 15+)","account.t.d",NA,2022
"Bhutan","BTN","Account, female (% age 15+)","account.t.d.1",NA,2011
"Bhutan","BTN","Account, female (% age 15+)","account.t.d.1",27.68,2014
"Bhutan","BTN","Account, female (% age 15+)","account.t.d.1",NA,2017
"Bhutan","BTN","Account, female (% age 15+)","account.t.d.1",NA,2021
"Bhutan","BTN","Account, female (% age 15+)","account.t.d.1",NA,2022
"Bhutan","BTN","Account, male (% age 15+)","account.t.d.2",NA,2011
"Bhutan","BTN","Account, male (% age 15+)","account.t.d.2",38.99,2014
"Bhutan","BTN","Account, male (% age 15+)","account.t.d.2",NA,2017
"Bhutan","BTN","Account, male (% age 15+)","account.t.d.2",NA,2021
"Bhutan","BTN","Account, male (% age 15+)","account.t.d.2",NA,2022
"Bhutan","BTN","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Bhutan","BTN","Borrowed any money (% age 15+)","borrow.any",18.38,2014
"Bhutan","BTN","Borrowed any money (% age 15+)","borrow.any",NA,2017
"Bhutan","BTN","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Bhutan","BTN","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Bhutan","BTN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Bhutan","BTN","Made a digital payment (% age 15+)","g20.made.t.d",12.91,2014
"Bhutan","BTN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2017
"Bhutan","BTN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Bhutan","BTN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Bhutan","BTN","Saved any money (% age 15+)","save.any",NA,2011
"Bhutan","BTN","Saved any money (% age 15+)","save.any",32.75,2014
"Bhutan","BTN","Saved any money (% age 15+)","save.any",NA,2017
"Bhutan","BTN","Saved any money (% age 15+)","save.any",NA,2021
"Bhutan","BTN","Saved any money (% age 15+)","save.any",NA,2022
"Bolivia","BOL","Account (% age 15+)","account.t.d",28.03,2011
"Bolivia","BOL","Account (% age 15+)","account.t.d",41.8,2014
"Bolivia","BOL","Account (% age 15+)","account.t.d",54.41,2017
"Bolivia","BOL","Account (% age 15+)","account.t.d",68.89,2021
"Bolivia","BOL","Account (% age 15+)","account.t.d",NA,2022
"Bolivia","BOL","Account, female (% age 15+)","account.t.d.1",25.11,2011
"Bolivia","BOL","Account, female (% age 15+)","account.t.d.1",38.04,2014
"Bolivia","BOL","Account, female (% age 15+)","account.t.d.1",53.85,2017
"Bolivia","BOL","Account, female (% age 15+)","account.t.d.1",63.29,2021
"Bolivia","BOL","Account, female (% age 15+)","account.t.d.1",NA,2022
"Bolivia","BOL","Account, male (% age 15+)","account.t.d.2",31.12,2011
"Bolivia","BOL","Account, male (% age 15+)","account.t.d.2",45.76,2014
"Bolivia","BOL","Account, male (% age 15+)","account.t.d.2",54.98,2017
"Bolivia","BOL","Account, male (% age 15+)","account.t.d.2",74.04,2021
"Bolivia","BOL","Account, male (% age 15+)","account.t.d.2",NA,2022
"Bolivia","BOL","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Bolivia","BOL","Borrowed any money (% age 15+)","borrow.any",37.05,2014
"Bolivia","BOL","Borrowed any money (% age 15+)","borrow.any",44.64,2017
"Bolivia","BOL","Borrowed any money (% age 15+)","borrow.any",48.16,2021
"Bolivia","BOL","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Bolivia","BOL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Bolivia","BOL","Made a digital payment (% age 15+)","g20.made.t.d",20.77,2014
"Bolivia","BOL","Made a digital payment (% age 15+)","g20.made.t.d",33.05,2017
"Bolivia","BOL","Made a digital payment (% age 15+)","g20.made.t.d",47.94,2021
"Bolivia","BOL","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Bolivia","BOL","Saved any money (% age 15+)","save.any",NA,2011
"Bolivia","BOL","Saved any money (% age 15+)","save.any",64.45,2014
"Bolivia","BOL","Saved any money (% age 15+)","save.any",54.83,2017
"Bolivia","BOL","Saved any money (% age 15+)","save.any",55.99,2021
"Bolivia","BOL","Saved any money (% age 15+)","save.any",NA,2022
"Bosnia and Herzegovina","BIH","Account (% age 15+)","account.t.d",56.21,2011
"Bosnia and Herzegovina","BIH","Account (% age 15+)","account.t.d",52.69,2014
"Bosnia and Herzegovina","BIH","Account (% age 15+)","account.t.d",58.84,2017
"Bosnia and Herzegovina","BIH","Account (% age 15+)","account.t.d",79.34,2021
"Bosnia and Herzegovina","BIH","Account (% age 15+)","account.t.d",NA,2022
"Bosnia and Herzegovina","BIH","Account, female (% age 15+)","account.t.d.1",47.72,2011
"Bosnia and Herzegovina","BIH","Account, female (% age 15+)","account.t.d.1",47.06,2014
"Bosnia and Herzegovina","BIH","Account, female (% age 15+)","account.t.d.1",54.74,2017
"Bosnia and Herzegovina","BIH","Account, female (% age 15+)","account.t.d.1",70.37,2021
"Bosnia and Herzegovina","BIH","Account, female (% age 15+)","account.t.d.1",NA,2022
"Bosnia and Herzegovina","BIH","Account, male (% age 15+)","account.t.d.2",67.23,2011
"Bosnia and Herzegovina","BIH","Account, male (% age 15+)","account.t.d.2",58.82,2014
"Bosnia and Herzegovina","BIH","Account, male (% age 15+)","account.t.d.2",63.18,2017
"Bosnia and Herzegovina","BIH","Account, male (% age 15+)","account.t.d.2",88.71,2021
"Bosnia and Herzegovina","BIH","Account, male (% age 15+)","account.t.d.2",NA,2022
"Bosnia and Herzegovina","BIH","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Bosnia and Herzegovina","BIH","Borrowed any money (% age 15+)","borrow.any",27.92,2014
"Bosnia and Herzegovina","BIH","Borrowed any money (% age 15+)","borrow.any",23.76,2017
"Bosnia and Herzegovina","BIH","Borrowed any money (% age 15+)","borrow.any",41.91,2021
"Bosnia and Herzegovina","BIH","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Bosnia and Herzegovina","BIH","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Bosnia and Herzegovina","BIH","Made a digital payment (% age 15+)","g20.made.t.d",23.38,2014
"Bosnia and Herzegovina","BIH","Made a digital payment (% age 15+)","g20.made.t.d",32.43,2017
"Bosnia and Herzegovina","BIH","Made a digital payment (% age 15+)","g20.made.t.d",51.09,2021
"Bosnia and Herzegovina","BIH","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Bosnia and Herzegovina","BIH","Saved any money (% age 15+)","save.any",NA,2011
"Bosnia and Herzegovina","BIH","Saved any money (% age 15+)","save.any",25.62,2014
"Bosnia and Herzegovina","BIH","Saved any money (% age 15+)","save.any",21.2,2017
"Bosnia and Herzegovina","BIH","Saved any money (% age 15+)","save.any",48.75,2021
"Bosnia and Herzegovina","BIH","Saved any money (% age 15+)","save.any",NA,2022
"Botswana","BWA","Account (% age 15+)","account.t.d",30.26,2011
"Botswana","BWA","Account (% age 15+)","account.t.d",51.96,2014
"Botswana","BWA","Account (% age 15+)","account.t.d",51.03,2017
"Botswana","BWA","Account (% age 15+)","account.t.d",NA,2021
"Botswana","BWA","Account (% age 15+)","account.t.d",58.76,2022
"Botswana","BWA","Account, female (% age 15+)","account.t.d.1",28.36,2011
"Botswana","BWA","Account, female (% age 15+)","account.t.d.1",48.74,2014
"Botswana","BWA","Account, female (% age 15+)","account.t.d.1",46.79,2017
"Botswana","BWA","Account, female (% age 15+)","account.t.d.1",NA,2021
"Botswana","BWA","Account, female (% age 15+)","account.t.d.1",53.86,2022
"Botswana","BWA","Account, male (% age 15+)","account.t.d.2",32.16,2011
"Botswana","BWA","Account, male (% age 15+)","account.t.d.2",55.23,2014
"Botswana","BWA","Account, male (% age 15+)","account.t.d.2",56.21,2017
"Botswana","BWA","Account, male (% age 15+)","account.t.d.2",NA,2021
"Botswana","BWA","Account, male (% age 15+)","account.t.d.2",64.29,2022
"Botswana","BWA","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Botswana","BWA","Borrowed any money (% age 15+)","borrow.any",70,2014
"Botswana","BWA","Borrowed any money (% age 15+)","borrow.any",37.49,2017
"Botswana","BWA","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Botswana","BWA","Borrowed any money (% age 15+)","borrow.any",43.26,2022
"Botswana","BWA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Botswana","BWA","Made a digital payment (% age 15+)","g20.made.t.d",37.51,2014
"Botswana","BWA","Made a digital payment (% age 15+)","g20.made.t.d",34.32,2017
"Botswana","BWA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Botswana","BWA","Made a digital payment (% age 15+)","g20.made.t.d",46.28,2022
"Botswana","BWA","Saved any money (% age 15+)","save.any",NA,2011
"Botswana","BWA","Saved any money (% age 15+)","save.any",58.17,2014
"Botswana","BWA","Saved any money (% age 15+)","save.any",46.84,2017
"Botswana","BWA","Saved any money (% age 15+)","save.any",NA,2021
"Botswana","BWA","Saved any money (% age 15+)","save.any",52.04,2022
"Brazil","BRA","Account (% age 15+)","account.t.d",55.86,2011
"Brazil","BRA","Account (% age 15+)","account.t.d",68.12,2014
"Brazil","BRA","Account (% age 15+)","account.t.d",70.04,2017
"Brazil","BRA","Account (% age 15+)","account.t.d",84.04,2021
"Brazil","BRA","Account (% age 15+)","account.t.d",NA,2022
"Brazil","BRA","Account, female (% age 15+)","account.t.d.1",51.02,2011
"Brazil","BRA","Account, female (% age 15+)","account.t.d.1",64.77,2014
"Brazil","BRA","Account, female (% age 15+)","account.t.d.1",67.51,2017
"Brazil","BRA","Account, female (% age 15+)","account.t.d.1",80.87,2021
"Brazil","BRA","Account, female (% age 15+)","account.t.d.1",NA,2022
"Brazil","BRA","Account, male (% age 15+)","account.t.d.2",61.1,2011
"Brazil","BRA","Account, male (% age 15+)","account.t.d.2",71.69,2014
"Brazil","BRA","Account, male (% age 15+)","account.t.d.2",72.85,2017
"Brazil","BRA","Account, male (% age 15+)","account.t.d.2",87.05,2021
"Brazil","BRA","Account, male (% age 15+)","account.t.d.2",NA,2022
"Brazil","BRA","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Brazil","BRA","Borrowed any money (% age 15+)","borrow.any",40.27,2014
"Brazil","BRA","Borrowed any money (% age 15+)","borrow.any",39.98,2017
"Brazil","BRA","Borrowed any money (% age 15+)","borrow.any",58.76,2021
"Brazil","BRA","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Brazil","BRA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Brazil","BRA","Made a digital payment (% age 15+)","g20.made.t.d",46.96,2014
"Brazil","BRA","Made a digital payment (% age 15+)","g20.made.t.d",45.89,2017
"Brazil","BRA","Made a digital payment (% age 15+)","g20.made.t.d",70.74,2021
"Brazil","BRA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Brazil","BRA","Saved any money (% age 15+)","save.any",NA,2011
"Brazil","BRA","Saved any money (% age 15+)","save.any",27.97,2014
"Brazil","BRA","Saved any money (% age 15+)","save.any",32.49,2017
"Brazil","BRA","Saved any money (% age 15+)","save.any",46.24,2021
"Brazil","BRA","Saved any money (% age 15+)","save.any",NA,2022
"Bulgaria","BGR","Account (% age 15+)","account.t.d",52.82,2011
"Bulgaria","BGR","Account (% age 15+)","account.t.d",62.99,2014
"Bulgaria","BGR","Account (% age 15+)","account.t.d",72.2,2017
"Bulgaria","BGR","Account (% age 15+)","account.t.d",83.97,2021
"Bulgaria","BGR","Account (% age 15+)","account.t.d",NA,2022
"Bulgaria","BGR","Account, female (% age 15+)","account.t.d.1",55.45,2011
"Bulgaria","BGR","Account, female (% age 15+)","account.t.d.1",63.16,2014
"Bulgaria","BGR","Account, female (% age 15+)","account.t.d.1",73.64,2017
"Bulgaria","BGR","Account, female (% age 15+)","account.t.d.1",84.32,2021
"Bulgaria","BGR","Account, female (% age 15+)","account.t.d.1",NA,2022
"Bulgaria","BGR","Account, male (% age 15+)","account.t.d.2",49.9,2011
"Bulgaria","BGR","Account, male (% age 15+)","account.t.d.2",62.8,2014
"Bulgaria","BGR","Account, male (% age 15+)","account.t.d.2",70.62,2017
"Bulgaria","BGR","Account, male (% age 15+)","account.t.d.2",83.59,2021
"Bulgaria","BGR","Account, male (% age 15+)","account.t.d.2",NA,2022
"Bulgaria","BGR","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Bulgaria","BGR","Borrowed any money (% age 15+)","borrow.any",36.21,2014
"Bulgaria","BGR","Borrowed any money (% age 15+)","borrow.any",37.55,2017
"Bulgaria","BGR","Borrowed any money (% age 15+)","borrow.any",47.77,2021
"Bulgaria","BGR","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Bulgaria","BGR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Bulgaria","BGR","Made a digital payment (% age 15+)","g20.made.t.d",38.07,2014
"Bulgaria","BGR","Made a digital payment (% age 15+)","g20.made.t.d",41.24,2017
"Bulgaria","BGR","Made a digital payment (% age 15+)","g20.made.t.d",68.33,2021
"Bulgaria","BGR","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Bulgaria","BGR","Saved any money (% age 15+)","save.any",NA,2011
"Bulgaria","BGR","Saved any money (% age 15+)","save.any",27.3,2014
"Bulgaria","BGR","Saved any money (% age 15+)","save.any",41.32,2017
"Bulgaria","BGR","Saved any money (% age 15+)","save.any",52.26,2021
"Bulgaria","BGR","Saved any money (% age 15+)","save.any",NA,2022
"Burkina Faso","BFA","Account (% age 15+)","account.t.d",13.35,2011
"Burkina Faso","BFA","Account (% age 15+)","account.t.d",14.36,2014
"Burkina Faso","BFA","Account (% age 15+)","account.t.d",43.16,2017
